path,label
tms-data/train/septoria-leafspot/IMG_20220918_072317.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072332.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072335.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072408.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072411.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072425.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072428.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072444.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072455.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072458.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072508.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072511.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072519.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072522.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072536.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072542.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072555.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072558.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072616.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072620.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072632.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072634.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072640.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072644.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072647.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072653.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072656.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072701.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072717.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072724.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072732.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072735.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072744.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072820.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072837.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072848.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072901.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072904.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072908.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072926.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072930.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072934.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_072957.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073000.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073007.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073010.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073015.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073021.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073025.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073036.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073046.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073054.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073114.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073121.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073140.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073144.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073152.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073157.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073214.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073217.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073225.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_073227.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_094902.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_094903.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_094914.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_094915.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_094930.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_094931.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_095552.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_095554.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_095558.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_100128.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_100131.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_100809.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_100812.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_101504.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_101505.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_101632.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_101633.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102700.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102704.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102714.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102719.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102732.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102736.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102752.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102800.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102821.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102827.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102836.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102843.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102850.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102853.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102905.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102913.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102930.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102932.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_102956.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103003.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103006.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103022.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103026.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103034.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103037.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103050.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103054.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103102.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103107.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103114.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103118.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103129.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103137.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103154.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103158.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103204.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103207.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103217.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103221.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103228.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103232.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103253.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103311.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103334.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103336.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103340.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103353.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103406.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103428.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103433.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103442.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103447.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103457.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103517.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103520.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103533.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103547.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103557.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103610.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103618.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103623.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103626.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103634.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103639.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103644.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103654.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103657.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103710.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103718.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103753.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103756.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103805.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103814.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103818.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103833.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103836.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103839.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103852.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103855.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103913.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103918.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103926.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103942.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103945.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_103949.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_104010.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_104012.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_104015.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_104025.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_104028.jpg,septoria-leafspot
tms-data/train/septoria-leafspot/IMG_20220918_104031.jpg,septoria-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_143006.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_143011.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_175559.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_175609.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_175620.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_175707.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_175728.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_175740.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_175805.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_175851.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_175907.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_175942.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_175947.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_180137.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_180226.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_180421.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_180425.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_180809.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181007.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181028.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181101.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181206.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181209.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181257.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181302.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181314.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181322.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181425.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181447.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181454.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181521.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181530.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181606.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181617.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181706.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181721.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181730.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181916.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181931.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_181936.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_182006.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_182033.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_182119.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_182148.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_182201.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_182532.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_182608.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_182613.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_182642.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_182654.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220910_182705.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_061945.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_062001.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_062017.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_062021.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_062121.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_062128.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_063925.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_063929.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_063946.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_063955.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_064036.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_064111.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_064129.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_064225.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_064239.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_064359.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_064408.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_064900.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_064938.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_064947.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_064953.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_065057.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_065103.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_065318.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_065321.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_065648.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_065913.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_065919.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_070035.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_070038.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_070117.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_070119.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_070144.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_070148.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_070611.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_070619.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_070727.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_070731.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_070859.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_070901.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_071001.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_071024.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_071106.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_071318.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_071325.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_071755.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_071759.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_071802.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_071828.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_071831.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_071908.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_071917.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_071920.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_072013.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_072031.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_072039.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_072043.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_072056.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_072109.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_072239.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_072246.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094017.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094028.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094155.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094159.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094223.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094231.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094506.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094511.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094644.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094647.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094654.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094700.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094732.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094734.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094759.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094803.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094916.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094921.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094938.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094941.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094946.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_094950.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_095007.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_095013.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_095104.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_095110.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_095250.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_095252.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_095422.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_095424.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_095431.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_095433.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_095652.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_095655.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_095705.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_095707.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_100028.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_100030.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_100247.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_100250.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_100258.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_100300.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_100304.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_100307.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_100321.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_100335.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_100345.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_100347.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_100451.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_100452.jpg,liriomyza-leafspot
tms-data/train/liriomyza-leafspot/IMG_20220911_100458.jpg,liriomyza-leafspot
